,County,State,Homeless Pop,Population,Poverty Rate,Price_2018,Temp,Homeless Rate
972,sheridan county,montana,0.0,3568.0,11.995515695067265,146499.99995805725,75.99,0.0
973,stillwater county,montana,0.0,9342.0,6.422607578676943,190800.00001748922,73.4,0.0
974,sweet grass county,montana,0.0,3646.0,10.312671420735052,195799.99994426806,33.8,0.0
975,teton county,montana,0.0,6040.0,9.652317880794701,150899.99993532855,72.0,0.0
976,valley county,montana,0.0,7561.0,7.221267028170877,151299.9999591888,75.2,0.0
977,yellowstone county,montana,744.0,156332.0,9.871299542000358,216100.00007858183,44.6,0.004759102423048384
978,buffalo county,nebraska,0.0,48834.0,13.656468853667526,191400.00008562632,59.0,0.0
979,clay county,nebraska,0.0,6264.0,10.887611749680715,72600.00000345714,68.0,0.0
980,gage county,nebraska,0.0,21632.0,8.898853550295858,101200.00000294132,73.4,0.0
981,dodge county,nebraska,121.0,36576.0,12.787073490813649,124999.99999999999,33.8,0.003308180227471566
982,douglas county,nebraska,3822.0,549706.0,13.200146987662496,160099.99996352504,41.0,0.006952807500736758
983,hall county,nebraska,158.0,61233.0,13.282053794522561,148700.0000447779,68.0,0.002580308003854131
984,lancaster county,nebraska,937.0,306357.0,13.3461941460453,171100.0000156568,73.99,0.0030585232261707744
985,lincoln county,nebraska,113.0,35569.0,12.294413674829205,141800.00005167985,44.6,0.0031769237257162136
986,madison county,nebraska,8.0,35062.0,15.51537276823912,156399.99995669798,72.0,0.00022816724659175175
987,morrill county,nebraska,0.0,4903.0,9.055680195798491,76399.99997058396,66.2,0.0
988,platte county,nebraska,78.0,32875.0,8.447148288973384,151000.00003222562,50.0,0.0023726235741444866
989,scotts bluff county,nebraska,21.0,36509.0,12.868059930428114,107299.99997759952,37.4,0.0005752006354597497
990,sarpy county,nebraska,0.0,175188.0,5.225814553508231,190500.0000888045,48.99,0.0
991,saunders county,nebraska,0.0,20953.0,8.877010451963919,160799.99997591542,55.99,0.0
992,washington county,nebraska,0.0,20414.0,9.596355442343489,172199.99995732628,37.99,0.0
993,clark county,nevada,3770.0,2112436.0,14.412223612928392,249799.99999856178,78.8,0.0017846694527076797
994,douglas county,nevada,0.0,47632.0,9.756046355391334,379100.00006121444,60.01,0.0
995,carson city,nevada,143.0,54219.0,14.197974879654733,270600.0000727111,71.6,0.0026374518157841345
996,lyon county,nevada,0.0,52303.0,13.666520084889967,233699.99995080955,44.6,0.0
997,washoe county,nevada,908.0,445551.0,13.161680705463572,334799.9999684635,42.8,0.002037926073558358
998,hillsborough county,new hampshire,1496.0,406371.0,8.385440890221005,266900.0000922847,68.0,0.003681365058038098
999,coos county,new hampshire,27.0,32119.0,12.419440206731219,112499.99996510545,62.01,0.0008406239297612005
1000,grafton county,new hampshire,39.0,89280.0,10.072804659498209,193300.00007701304,37.0,0.0004368279569892473
1001,belknap county,new hampshire,0.0,60383.0,8.977692396866669,223600.00003874657,72.0,0.0
1002,carroll county,new hampshire,0.0,47524.0,9.075414527396683,230900.00007915305,48.0,0.0
1003,cheshire county,new hampshire,207.0,76109.0,9.587565202538464,184900.00000748096,30.0,0.00271978346844657
1004,sullivan county,new hampshire,172.0,43073.0,9.177442945696841,174299.99994218204,34.0,0.003993220811181019
1005,merrimack county,new hampshire,198.0,147958.0,7.366279619892132,236099.9999082615,30.0,0.0013382176022925425
1006,rockingham county,new hampshire,382.0,302479.0,4.761322273612383,327500.00014255656,41.0,0.0012628975895847315
1007,strafford county,new hampshire,100.0,126552.0,8.792433150009483,233499.9999790583,46.4,0.0007901890132119603
1008,warren county,new jersey,27.0,107088.0,8.032646048109966,223400.00003665235,35.6,0.0002521290900941282
1009,salem county,new jersey,12.0,63776.0,13.892373306573006,140599.99995480714,44.6,0.00018815855494229804
1010,somerset county,new jersey,702.0,333316.0,4.7237456347730085,392499.99982119555,43.0,0.00210610951769492
1011,sussex county,new jersey,172.0,143570.0,5.274778853520931,217600.00005883566,34.0,0.0011980218708643867
1012,union county,new jersey,1277.0,557320.0,10.196296562118711,332000.0000571592,66.2,0.0022913227589176775
1013,mercer county,new jersey,1642.0,373362.0,10.833989532946577,226599.99993957335,36.0,0.004397876591618857
1014,middlesex county,new jersey,1269.0,837288.0,8.27636368847995,307799.99994646956,50.0,0.001515607532891908
1015,monmouth county,new jersey,899.0,627551.0,7.498195365794971,403999.9999241849,57.2,0.0014325528921155413
1016,morris county,new jersey,569.0,498847.0,4.570539664466259,427600.0001858619,66.2,0.001140630293456711
1017,ocean county,new jersey,287.0,589699.0,10.714110079888215,271900.00009978336,66.2,0.00048668897183139193
1018,camden county,new jersey,1167.0,510996.0,12.888163508129223,163999.99999246842,43.0,0.002283775215461569
1019,atlantic county,new jersey,938.0,272926.0,14.930787099799947,171999.9999666559,66.99,0.0034368290305797178
1020,bergen county,new jersey,703.0,937920.0,7.1347236438075745,458399.9998555726,42.8,0.0007495308768338451
1021,burlington county,new jersey,338.0,449192.0,6.248107713405403,218900.00004840965,50.0,0.0007524621987924985
1022,hunterdon county,new jersey,52.0,125717.0,4.2977481168020235,373600.0000565276,69.8,0.0004136274330440593
1023,cape may county,new jersey,421.0,94549.0,10.360765317454442,325300.00011621875,50.0,0.004452717638473173
1024,cumberland county,new jersey,214.0,154952.0,17.2834168000413,133399.99994173105,37.0,0.0013810728483659455
1025,essex county,new jersey,5715.0,800401.0,16.314697257999427,368099.9999686482,48.99,0.007140170989291618
1026,gloucester county,new jersey,348.0,291372.0,7.830196449899098,192400.00000506316,55.99,0.0011943494913718546
1027,hudson county,new jersey,2290.0,679756.0,16.955201572328896,409099.9999063242,68.0,0.003368855883581756
1028,passaic county,new jersey,1864.0,510563.0,16.7734442174619,317200.0000082511,63.0,0.0036508716847871857
1029,bernalillo county,new mexico,2054.0,674855.0,17.73669899459884,189700.00008243753,32.0,0.003043616776937268
1030,guadalupe county,new mexico,0.0,4426.0,11.116131947582467,95299.99999131974,35.6,0.0
1031,grant county,new mexico,0.0,28382.0,21.496018603340143,121699.99995251892,35.6,0.0
1032,hidalgo county,new mexico,0.0,4446.0,25.483580746738642,110899.99997407015,73.4,0.0
1033,lincoln county,new mexico,0.0,19497.0,15.320305688054573,188999.9999807143,50.0,0.0
1034,los alamos county,new mexico,0.0,18031.0,5.102323775719594,284899.99990070687,75.2,0.0
1035,luna county,new mexico,117.0,24319.0,31.296517126526584,95899.99997077686,69.8,0.004811053086064394
1036,mckinley county,new mexico,300.0,72849.0,37.18101827066947,134699.99998839298,68.0,0.0041181073178767034
1037,sierra county,new mexico,0.0,11254.0,20.632663941709616,76200.00001096675,37.0,0.0
1038,rio arriba county,new mexico,0.0,39455.0,26.20200228107971,172399.99992694575,33.8,0.0
1039,sandoval county,new mexico,648.0,138815.0,14.593523754637467,191899.99996748255,30.2,0.004668083420379642
1040,santa fe county,new mexico,447.0,147514.0,14.11188090621907,315800.000109537,46.4,0.003030220860392912
1041,union county,new mexico,0.0,4216.0,12.049335863377609,117900.00001985361,42.01,0.0
1042,valencia county,new mexico,0.0,75845.0,21.446370887995254,135399.9999730137,54.0,0.0
1043,genesee county,new york,0.0,58537.0,12.576660915318516,113599.99995161133,34.0,0.0
1044,greene county,new york,0.0,47791.0,11.613065221485217,171900.0000336594,66.2,0.0
1045,livingston county,new york,0.0,64373.0,13.199633386668324,130499.99999655022,78.01,0.0
1046,herkimer county,new york,57.0,62943.0,14.617987703160003,96199.99997136797,53.6,0.0009055812401696774
1047,jefferson county,new york,81.0,116567.0,13.88815016256745,134100.00006226072,46.99,0.0006948793397788396
1048,kings county,new york,28146.0,2635121.0,21.65862592268059,761799.999877088,14.59,0.010681103448380549
1049,lewis county,new york,0.0,26845.0,14.024958092754703,110199.99995790525,51.8,0.0
1050,niagara county,new york,239.0,212675.0,13.19854237686611,131299.9999496888,43.0,0.0011237804161278947
1051,madison county,new york,24.0,71760.0,10.307971014492754,130000.00005179283,72.0,0.00033444816053511704
1052,monroe county,new york,2134.0,748680.0,14.356066677352139,148200.0000291272,37.0,0.0028503499492440027
1053,montgomery county,new york,0.0,49500.0,19.163636363636364,100300.00004306408,45.0,0.0
1054,nassau county,new york,1052.0,1363069.0,5.7705809463790905,503999.99995532417,33.01,0.0007717877818364294
1055,new york county,new york,29379.0,1653877.0,16.777728936311465,1302200.0001626564,39.2,0.017763715197683987
1056,putnam county,new york,542.0,99464.0,4.744430145580311,333400.00001255964,59.0,0.005449207753559076
1057,oneida county,new york,448.0,232324.0,15.705222017527246,118899.99998379478,39.99,0.0019283414541760645
1058,onondaga county,new york,1340.0,467669.0,14.338559964419279,134099.99998184756,51.01,0.0028652743714037065
1059,ontario county,new york,44.0,109491.0,9.44643852006101,159300.00002857528,27.0,0.0004018595135673252
1060,orange county,new york,693.0,378174.0,11.927842739056624,235399.99995890725,69.8,0.001832489806279649
1061,orleans county,new york,0.0,41584.0,14.835032704886494,96400.00004367396,26.6,0.0
1062,otsego county,new york,71.0,60750.0,14.758847736625514,125799.99998685672,39.2,0.0011687242798353909
1063,oswego county,new york,298.0,119833.0,17.506029224003406,98800.00003504059,50.0,0.0024867941218195324
1064,saratoga county,new york,120.0,226632.0,6.477902502735713,261099.99994864737,45.0,0.0005294927459493805
1065,queens county,new york,11436.0,2339280.0,13.557248384118191,608000.0000301036,21.2,0.004888683697547963
1066,rensselaer county,new york,483.0,159800.0,12.091364205256571,177999.99997854247,79.0,0.0030225281602002502
1067,richmond county,new york,920.0,475948.0,12.760847823711835,494999.99998141197,44.6,0.001932984275593132
1068,rockland county,new york,155.0,325027.0,14.01822002479794,440000.0001936194,48.99,0.00047688345891264415
1069,tioga county,new york,28.0,49322.0,11.055918251490207,117099.99996751246,33.8,0.0005676979846721544
1070,schenectady county,new york,601.0,155239.0,12.03563537513125,164299.9999635309,32.0,0.0038714498289733894
1071,schoharie county,new york,0.0,31611.0,13.242225807472083,131399.9999456602,33.8,0.0
1072,seneca county,new york,0.0,34843.0,10.768303532990844,102500.0,72.0,0.0
1073,steuben county,new york,0.0,97539.0,14.273265052953178,94400.00000956959,73.99,0.0
1074,suffolk county,new york,4167.0,1497595.0,7.046097242578935,378700.00016644475,43.0,0.0027824612128112074
1075,sullivan county,new york,529.0,75783.0,15.28443054510906,141399.99996199136,34.0,0.006980457358510484
1076,washington county,new york,0.0,62183.0,12.15123104385443,143900.00002267177,44.01,0.0
1077,tompkins county,new york,610.0,104415.0,17.63252406263468,204399.9999333391,34.0,0.0058420724991619976
1078,ulster county,new york,522.0,180129.0,12.592086782250497,208400.00005253323,73.4,0.0028979231550721983
1079,warren county,new york,62.0,64701.0,9.780374337336363,200499.99994067752,30.99,0.0009582541228110848
1080,wayne county,new york,0.0,91442.0,11.52752564467094,122800.00003573047,39.99,0.0
1081,westchester county,new york,4012.0,975321.0,9.210198488497634,601699.9998365741,36.0,0.004113517498341572
1082,wyoming county,new york,0.0,40886.0,10.436335175854817,107300.00004244022,59.0,0.0
1083,yates county,new york,0.0,25083.0,12.438703504365506,140999.9999500885,46.99,0.0
1084,albany county,new york,1013.0,308580.0,11.771663750081016,223200.00002856963,46.4,0.0032827791820597575
1085,cattaraugus county,new york,76.0,78175.0,16.344099776143267,74300.00003063417,50.0,0.0009721778062040294
1086,cayuga county,new york,52.0,78319.0,10.9794558153194,119199.99996764715,42.01,0.0006639512761909627
1087,erie county,new york,1492.0,923995.0,14.464147533265873,155699.9999354834,45.0,0.0016147273524207383
1088,broome county,new york,1111.0,196124.0,16.211682405009075,102100.00001041472,33.01,0.0056647835043135975
1089,allegany county,new york,0.0,47400.0,14.751054852320674,66799.99996909675,41.0,0.0
1090,bronx county,new york,31673.0,1455846.0,29.00011402304914,384200.0001535742,68.0,0.02175573515330605
1091,chautauqua county,new york,335.0,130846.0,17.65510600247619,80600.00002949023,34.0,0.002560261681671583
1092,chemung county,new york,31.0,86883.0,14.886686693599438,94500.00001097677,42.8,0.0003568016758169032
1093,chenango county,new york,0.0,48763.0,14.299776469864446,92600.00004057861,79.0,0.0
1094,clinton county,new york,16.0,81224.0,14.180537772087067,127299.99996565543,33.8,0.00019698611247907023
1095,columbia county,new york,0.0,61481.0,11.070086693450008,218299.99998104607,52.0,0.0
1096,cortland county,new york,0.0,48334.0,13.599122770720404,116299.99999866541,63.0,0.0
1097,delaware county,new york,24.0,45950.0,15.640914036996735,133900.00000477213,55.99,0.0005223068552774755
1098,dutchess county,new york,1000.0,295685.0,8.574327409236181,256899.99988657093,37.0,0.0033819774422104605
1099,essex county,new york,0.0,38233.0,8.291266706771637,152499.99997576285,30.2,0.0
1100,franklin county,new york,67.0,51054.0,17.222940416030085,90000.00002875399,34.0,0.0013123359580052493
1101,fulton county,new york,88.0,53955.0,15.68158650727458,109800.0000489624,69.8,0.0016309887869520897
1102,anson county,north carolina,96.0,25531.0,21.08417218283655,59699.99999541489,33.8,0.003760134738161451
1103,alexander county,north carolina,0.0,37159.0,14.222664764929089,137799.9999986759,33.01,0.0
1104,alamance county,north carolina,285.0,157844.0,17.102962418590508,135699.999967432,30.99,0.0018055801931020502
1105,ashe county,north carolina,0.0,26833.0,19.151790705474603,127100.00004492408,30.2,0.0
1106,brunswick county,north carolina,0.0,122586.0,13.973047493188455,221800.00007757946,60.01,0.0
1107,buncombe county,north carolina,733.0,252268.0,12.919197044413085,272799.99996197096,46.4,0.0029056400336150445
1108,franklin county,north carolina,0.0,63866.0,15.9818996022923,157000.0000101828,45.0,0.0
1109,gaston county,north carolina,554.0,214049.0,16.292531149409715,134100.00004693939,37.4,0.002588192423230195
1110,granville county,north carolina,65.0,58503.0,13.643744765225716,152099.9999310406,42.01,0.0011110541339760353
1111,haywood county,north carolina,0.0,59854.0,16.401577171116383,121300.00004466204,54.0,0.0
1112,henderson county,north carolina,225.0,112156.0,11.7104746959592,230699.9999362066,34.0,0.0020061343129212884
1113,guilford county,north carolina,2113.0,517197.0,16.237719863030915,137599.99999410548,41.0,0.004085483867849194
1114,halifax county,north carolina,30.0,52300.0,26.017208413001914,72500.00002311863,46.99,0.0005736137667304016
1115,harnett county,north carolina,98.0,128753.0,17.502504796004754,153900.0000689403,43.0,0.0007611473130723168
1116,lenoir county,north carolina,21.0,57934.0,21.804121931853487,91400.00001391879,42.8,0.00036248144440225084
1117,hoke county,north carolina,0.0,52571.0,21.260771147590876,161300.00003389842,55.0,0.0
1118,iredell county,north carolina,353.0,169798.0,12.548439910953014,182799.999972337,42.01,0.0020789408591385056
1119,jackson county,north carolina,0.0,41725.0,19.664469742360694,180299.9999295338,25.0,0.0
1120,johnston county,north carolina,83.0,186308.0,14.289241471112351,165299.9999444416,42.01,0.0004454988513644073
1121,lee county,north carolina,50.0,59805.0,17.159100409664745,117500.00003461311,28.4,0.000836050497450046
1122,new hanover county,north carolina,787.0,219866.0,17.453357954390402,221900.00008661384,69.8,0.003579452939517706
1123,macon county,north carolina,0.0,34160.0,17.505854800936767,169400.00003741804,34.0,0.0
1124,madison county,north carolina,0.0,21347.0,16.967255352040098,187100.00001341716,50.0,0.0
1125,mecklenburg county,north carolina,2930.0,1034290.0,13.187693973643755,221299.99999768514,37.4,0.0028328611898017
1126,montgomery county,north carolina,0.0,27445.0,20.222262707232648,87699.99996375432,30.2,0.0
1127,moore county,north carolina,0.0,94191.0,13.143506279793186,199399.9999121908,45.0,0.0
1128,mcdowell county,north carolina,182.0,45069.0,18.855532627748563,125300.00002662854,39.2,0.004038252457343185
1129,onslow county,north carolina,23.0,192685.0,12.513688143861744,135200.00004275393,37.0,0.00011936580429197913
1130,orange county,north carolina,304.0,141812.0,12.960116210193778,278799.99988115166,44.6,0.0021436831861901674
1131,pender county,north carolina,0.0,57630.0,15.403435710567413,214099.9999140356,68.0,0.0
1132,person county,north carolina,0.0,39240.0,17.833843017329254,134400.00001734195,26.6,0.0
1133,polk county,north carolina,0.0,20434.0,10.751688362533033,203000.00002242596,78.01,0.0
1134,randolph county,north carolina,79.0,142827.0,16.467474637148438,122399.99999706825,37.4,0.0005531167076253089
1135,stokes county,north carolina,0.0,46124.0,13.682681467348885,138900.00000337002,57.0,0.0
1136,rutherford county,north carolina,205.0,66523.0,19.247478315770486,113799.99999686959,37.4,0.003081640936217549
1137,rowan county,north carolina,138.0,138940.0,16.289765366345186,124499.99995563175,69.8,0.0009932344897077875
1138,sampson county,north carolina,0.0,63664.0,23.986868559939683,102499.99995696894,55.4,0.0
1139,robeson county,north carolina,29.0,134187.0,28.454321208462815,67499.99998633603,32.0,0.00021611631529134715
1140,rockingham county,north carolina,25.0,91566.0,18.186881593604614,61700.00002464577,32.0,0.0002730271061310967
1141,scotland county,north carolina,0.0,35445.0,27.69078854563408,71800.00003193115,75.0,0.0
1142,stanly county,north carolina,76.0,60875.0,15.226283367556467,126899.999968275,25.0,0.0012484599589322382
1143,vance county,north carolina,153.0,44420.0,22.570914002701485,84599.99997996067,79.0,0.0034443944169293113
1144,surry county,north carolina,133.0,72315.0,17.332503629952292,104999.9999773707,78.8,0.0018391758279748323
1145,swain county,north carolina,0.0,14208.0,20.488457207207208,140700.00005707375,57.0,0.0
1146,transylvania county,north carolina,44.0,33291.0,15.07314289147217,209699.99991875197,26.6,0.0013216785317353038
1147,union county,north carolina,129.0,222095.0,9.287016817127805,210899.99999276453,68.0,0.0005808325266214908
1148,wilson county,north carolina,66.0,81379.0,20.223890684328882,123799.99999676573,68.0,0.000811020042025584
1149,wake county,north carolina,1164.0,1023811.0,9.890106670078755,273199.99989094643,71.01,0.0011369285932657492
1150,watauga county,north carolina,74.0,53421.0,25.375788547574924,225899.99991758898,32.0,0.0013852230396286104
1151,wayne county,north carolina,168.0,124496.0,20.591023004755172,84399.99997717855,69.8,0.001349440945893844
1152,cherokee county,north carolina,78.0,27463.0,16.607799584896043,142499.9999808981,26.6,0.0028401849761497287
1153,cabarrus county,north carolina,139.0,196716.0,11.428150226722789,179500.0000176424,35.01,0.0007066024115984465
1154,caldwell county,north carolina,98.0,81805.0,16.153046879775076,99799.99998717503,39.0,0.0011979707841818959
1155,carteret county,north carolina,77.0,68699.0,12.311678481491725,239000.00000740512,79.0,0.0011208314531507009
1156,caswell county,north carolina,0.0,22833.0,20.435334822406166,88000.00001384465,33.8,0.0
1157,catawba county,north carolina,444.0,156182.0,13.968319012434211,126399.99998312323,35.6,0.002842837202750637
1158,chatham county,north carolina,59.0,68364.0,13.147270493242058,269599.99988325645,43.0,0.000863027324322743
1159,craven county,north carolina,139.0,103374.0,14.610056687368196,139699.99998327804,73.99,0.0013446321125234586
1160,clay county,north carolina,0.0,10753.0,17.455593787780156,147400.00005037946,35.6,0.0
1161,cleveland county,north carolina,271.0,97038.0,19.55625631196026,90499.99999550199,42.01,0.0027927203775840394
1162,cumberland county,north carolina,376.0,332766.0,17.304051495645588,104899.99997127852,72.0,0.0011299231291658403
1163,columbus county,north carolina,0.0,56589.0,22.391277456749545,95499.99998453239,30.2,0.0
1164,forsyth county,north carolina,1156.0,368362.0,18.20030296284633,137799.99996054647,45.0,0.0031382172971153375
1165,currituck county,north carolina,0.0,25247.0,9.04265853368717,246400.00001159104,32.0,0.0
1166,dare county,north carolina,0.0,35412.0,8.799277081215408,292200.0000448143,57.99,0.0
1167,davidson county,north carolina,341.0,164118.0,15.55831779573234,125200.00004451556,26.6,0.00207777330944808
1168,davie county,north carolina,0.0,41766.0,13.891682229564717,158999.99993345022,60.01,0.0
1169,duplin county,north carolina,0.0,59350.0,25.930918281381633,80099.99997966764,33.01,0.0
1170,durham county,north carolina,975.0,300865.0,15.700397188107623,205299.99995769793,35.6,0.0032406561082212954
1171,edgecombe county,north carolina,164.0,54032.0,24.152354160497485,44699.999986912575,66.2,0.003035238377257921
1172,bottineau county,north dakota,0.0,6651.0,8.194256502781537,140600.0000541184,30.99,0.0
1173,burleigh county,north dakota,165.0,92372.0,8.223271121118954,267299.99991646875,71.6,0.0017862555752825532
1174,cass county,north dakota,403.0,170620.0,10.908451529715157,223799.9999852484,57.99,0.002361973977259407
1175,foster county,north dakota,0.0,3318.0,6.901748040988547,134099.99997918447,30.2,0.0
1176,dickey county,north dakota,0.0,5041.0,5.931362824836342,84000.00001191489,48.99,0.0
1177,emmons county,north dakota,0.0,3389.0,11.71437002065506,68700.00000787889,46.99,0.0
1178,grand forks county,north dakota,426.0,70130.0,15.854841009553686,184199.99995956823,72.0,0.0060744331954940825
1179,mchenry county,north dakota,0.0,5951.0,7.763401109057301,120100.00002431776,48.99,0.0
1180,barnes county,north dakota,0.0,10971.0,9.515996718621821,132499.999987547,59.0,0.0
1181,mclean county,north dakota,0.0,9607.0,8.71239721036744,170599.99999797987,42.8,0.0
1182,morton county,north dakota,207.0,30059.0,7.711500715259989,203500.0000190598,34.0,0.006886456635283942
1183,mountrail county,north dakota,0.0,9986.0,11.025435609853796,198200.00005817405,26.6,0.0
1184,pembina county,north dakota,0.0,7050.0,5.48936170212766,83700.00001160504,60.01,0.0
1185,ramsey county,north dakota,0.0,11574.0,11.612234318299636,138300.00002235052,69.8,0.0
1186,ransom county,north dakota,0.0,5411.0,6.412862687118832,117100.0,26.6,0.0
1187,renville county,north dakota,0.0,2543.0,4.679512386944554,129699.99995929282,46.99,0.0
1188,richland county,north dakota,0.0,16333.0,8.94508051184718,114400.00001176349,51.8,0.0
1189,stutsman county,north dakota,0.0,21058.0,10.200398898280937,155800.00006374513,35.6,0.0
1190,stark county,north dakota,28.0,30316.0,7.873730043541364,239699.99995818737,64.99,0.0009236046971896029
1191,williams county,north dakota,28.0,32916.0,8.810305018835825,220299.99997885636,69.8,0.0008506501397496658
1192,ward county,north dakota,296.0,69628.0,8.088699948296663,222799.99996881888,57.2,0.004251163325099098
1193,traill county,north dakota,0.0,8050.0,6.521739130434782,126400.00001944616,35.01,0.0
1194,walsh county,north dakota,0.0,10920.0,9.652014652014651,81499.999996142,35.6,0.0
1195,mahoning county,ohio,270.0,231857.0,17.08639376857287,80099.99999146476,37.99,0.001164510883863761
1196,lake county,ohio,109.0,229701.0,8.200660859116851,140500.00005465458,37.4,0.0004745299323903684
1197,madison county,ohio,0.0,43732.0,8.977407847800238,153199.99999287003,42.01,0.0
1198,lucas county,ohio,1106.0,433404.0,19.322387426050522,92900.0000030273,35.6,0.0025518915376877
1199,logan county,ohio,32.0,45323.0,13.494252366348212,114600.00002665115,32.0,0.0007060432892791739
1200,lorain county,ohio,401.0,305405.0,13.25354856665739,133100.00005841558,64.4,0.001313010592491937
1201,medina county,ohio,16.0,176362.0,6.103355598144725,187599.9999684042,71.6,9.072249123960945e-05
1202,mercer county,ohio,0.0,40723.0,7.339832527073153,147000.00006514453,33.01,0.0
1203,miami county,ohio,35.0,104081.0,9.752020061298412,129699.99997059767,50.0,0.00033627655383787627
1204,perry county,ohio,0.0,35983.0,19.00341828085485,91200.00000139237,25.0,0.0
1205,montgomery county,ohio,1201.0,531987.0,17.309633506081916,97000.00000179796,46.4,0.0022575739632735388
1206,muskingum county,ohio,67.0,85933.0,16.148627419035762,103300.0000307905,42.8,0.0007796771903692412
1207,ottawa county,ohio,0.0,40769.0,10.348549142730997,132999.99993979424,44.6,0.0
1208,richland county,ohio,247.0,121533.0,14.542552228612804,93400.00000088447,23.0,0.002032369809023064
1209,pickaway county,ohio,43.0,57075.0,10.955759964958387,161300.0000386448,26.6,0.0007533946561541831
1210,portage county,ohio,91.0,162080.0,13.877714708785785,151700.00005710058,37.0,0.0005614511352418558
1211,preble county,ohio,52.0,41328.0,12.139469608981804,102099.9999596486,45.0,0.0012582268679829655
1212,putnam county,ohio,0.0,34037.0,7.098157887005318,135099.999957022,68.0,0.0
1213,stark county,ohio,708.0,374273.0,13.605309493337751,117999.99998151917,69.8,0.0018916673123629008
1214,ross county,ohio,16.0,77125.0,16.758508914100485,106500.00001854477,45.0,0.00020745542949756888
1215,sandusky county,ohio,40.0,59559.0,13.291022347588106,105599.99995298505,35.6,0.0006716029483369432
1216,scioto county,ohio,78.0,76871.0,22.67695229670487,73599.99998233601,35.6,0.0010146869430604519
1217,seneca county,ohio,0.0,55549.0,14.318889628976219,87499.99999999999,30.99,0.0
1218,shelby county,ohio,0.0,48902.0,8.764467710932069,132800.00000601925,62.6,0.0
1219,summit county,ohio,1862.0,541318.0,13.343727716425466,127600.00001328178,45.0,0.0034397526038299113
1220,trumbull county,ohio,468.0,203341.0,16.845594346442674,79300.00002244161,50.0,0.002301552564411506
1221,van wert county,ohio,79.0,28262.0,12.518576180029722,97199.99997057334,69.8,0.0027952728044724363
1222,union county,ohio,39.0,54688.0,6.946679344645992,190900.0000098917,66.2,0.0007131363370392042
1223,warren county,ohio,104.0,223868.0,4.92075687458681,209299.9999189867,64.4,0.0004645594725463219
1224,allen county,ohio,416.0,104157.0,14.485824284493601,90099.9999835926,69.8,0.003993970640475436
1225,ashtabula county,ohio,14.0,98622.0,19.117438299770843,87200.00003353845,59.0,0.0001419561558273002
1226,ashland county,ohio,43.0,53299.0,13.564982457456988,124200.00001342702,73.4,0.000806769357774067
1227,athens county,ohio,34.0,65563.0,25.680643045620243,133699.99994523134,45.0,0.0005185851776154234
1228,brown county,ohio,0.0,43799.0,17.44560378090824,121899.99998559627,48.99,0.0
1229,auglaize county,ohio,0.0,45778.0,8.91039363886583,119899.99995022135,54.0,0.0
1230,butler county,ohio,593.0,375702.0,12.514705804068118,160000.0,30.2,0.0015783786085780752
1231,carroll county,ohio,0.0,27825.0,14.566037735849056,99399.99999527962,36.0,0.0
1232,darke county,ohio,52.0,51919.0,11.400450702055124,123099.99999261968,64.4,0.0010015601224985073
1233,clark county,ohio,98.0,135520.0,16.2012987012987,100200.00003974415,44.6,0.0007231404958677686
1234,clermont county,ohio,123.0,202166.0,9.724681697219117,162500.0,78.01,0.0006084109098463639
1235,clinton county,ohio,92.0,41869.0,14.239652248680407,128999.99998058063,26.01,0.0021973297666531325
1236,columbiana county,ohio,178.0,104584.0,14.856957087126139,78999.99999910532,73.4,0.001701981182590071
1237,coshocton county,ohio,16.0,36602.0,14.818862357248237,88499.9999744354,37.4,0.0004371345828096825
1238,cuyahoga county,ohio,4906.0,1257401.0,17.915128109489334,122700.0000147202,71.01,0.00390169882161697
1239,franklin county,ohio,2681.0,1253507.0,16.26452823957106,167200.00002933995,32.0,0.0021387993844469953
1240,defiance county,ohio,38.0,38311.0,10.735819999477958,97400.00000017254,37.99,0.0009918822270366214
1241,erie county,ohio,256.0,75369.0,12.785097321179796,119900.00000624674,71.01,0.003396621953322984
1242,fayette county,ohio,44.0,28659.0,17.25112530095258,101999.99996557727,32.0,0.0015352943229003106
1243,fairfield county,ohio,288.0,151526.0,9.751461795335453,170700.00005996108,33.8,0.0019006639124638676
1244,fulton county,ohio,44.0,42296.0,10.443067902402118,130400.00004928504,37.99,0.0010402874976357102
1245,geauga county,ohio,0.0,93895.0,6.471058096810267,219299.99990829275,37.99,0.0
1246,knox county,ohio,53.0,60945.0,12.985478710312577,136000.00006461766,30.2,0.0008696365575518911
1247,guernsey county,ohio,0.0,39414.0,19.934541026031358,90600.00002838073,37.4,0.0
1248,hamilton county,ohio,2387.0,808703.0,16.631445660520612,137499.9999886251,68.0,0.0029516398480035314
1249,hancock county,ohio,112.0,75508.0,11.757694548921968,129099.99994337394,60.8,0.001483286539174657
1250,highland county,ohio,84.0,43031.0,21.263740094350585,93999.99997974535,32.0,0.001952081057842021
1251,hocking county,ohio,12.0,28547.0,13.826321504886678,112999.99998783077,73.4,0.00042035940729323574
1252,jackson county,ohio,0.0,32624.0,20.31326630701324,81100.00000586486,79.0,0.0
1253,washington county,ohio,8.0,60871.0,14.982503983834667,112600.00003240818,37.4,0.00013142547354240937
1254,wayne county,ohio,0.0,115915.0,12.6049260233792,135500.00003617042,30.2,0.0
1255,williams county,ohio,0.0,37061.0,13.046059199697796,92900.00001072278,45.0,0.0
