Date,RegionID,RegionName,State,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
1/31/2019,343,York County,PA,York-Hanover,150,179200,0.005611672,0.011286682,0.041255084,0.041973185,0.002202793,2007-07,2007-Q3,187900,-0.046301224,2006-06
1/31/2019,2743,Jefferson Parish,LA,New Orleans-Metairie,151,172500,-0.005763689,-0.009190121,0.048632219,0.059674714,0.02058575,2018-11,2018-Q4,175100,-0.014848658,2018-10
1/31/2019,215,Knox County,TN,Knoxville,152,184000,0.009325288,0.025641026,0.09263658,0.059993068,0.025243128,2019-01,2019-Q1,184000,0,2019-01
1/31/2019,287,Polk County,IA,Des Moines-West Des Moines,153,185800,0.006500542,0.016967707,0.070893372,0.057484175,0.030188416,2019-01,2019-Q1,185800,0,2019-01
1/31/2019,1721,Genesee County,MI,Flint,154,107200,-0.006487488,-0.006487488,0.109730849,0.103209998,0.031781822,2005-06,2005-Q2,121000,-0.114049587,2003-04
1/31/2019,448,Clark County,WA,Portland-Vancouver-Hillsboro,155,351700,0.005431675,0.016473988,0.064145234,0.095795321,0.042481696,2019-01,2019-Q1,351700,0,2019-01
1/31/2019,3229,Santa Barbara County,CA,Santa Maria-Santa Barbara,156,599100,0.003181514,0.007568113,0.035788382,0.042688875,0.025574689,2005-07,2005-Q3,683900,-0.123994736,2004-09
1/31/2019,2538,Seminole County,FL,Orlando-Kissimmee-Sanford,157,252700,0.007174173,0.016083635,0.076693651,0.085850305,0.027051987,2006-07,2006-Q3,273300,-0.075375046,2005-12
1/31/2019,3081,Williamson County,TX,Austin-Round Rock,158,277300,0.003982621,0.014264813,0.061638591,0.073951989,0.041079786,2019-01,2019-Q1,277300,0,2019-01
1/31/2019,1485,Washoe County,NV,Reno,159,365200,0.005783531,0.015572859,0.090800478,0.108092773,0.045786405,2019-01,2019-Q1,365200,0,2019-01
1/31/2019,2444,Monterey County,CA,Salinas,160,567800,0.004600142,0.022326251,0.075582497,0.076531885,0.042998298,2005-11,2005-Q4,691200,-0.178530093,2004-10
1/31/2019,1395,Solano County,CA,Vallejo-Fairfield,161,440300,0.003647139,0.01545203,0.06713524,0.092968288,0.051529465,2006-05,2006-Q2,484700,-0.091603053,2005-05
1/31/2019,1208,Mobile County,AL,Mobile,162,120200,0.004177109,0.019508058,0.079964061,0.065563371,0.002189191,2008-06,2008-Q2,120700,-0.004142502,2008-04
1/31/2019,385,Berks County,PA,Reading,163,174800,0.001719198,0.004020678,0.037388724,0.034826964,0.004455071,2006-12,2006-Q4,178100,-0.018528916,2006-08
1/31/2019,1585,Cameron County,TX,Brownsville-Harlingen,164,94500,0.004250797,0.013948498,0.078767123,0.04899103,0.025171283,2019-01,2019-Q1,94500,0,2019-01
1/31/2019,3247,Prince William County,VA,Washington-Arlington-Alexandria,165,372200,0.00377562,0.011687959,0.043161435,0.030554605,0.026014434,2005-12,2005-Q4,438500,-0.151197263,2004-12
1/31/2019,3166,Hillsborough County,NH,Manchester-Nashua,166,286900,0.00420021,0.015215853,0.074934432,0.055980313,0.021290853,2019-01,2019-Q1,286900,0,2019-01
1/31/2019,971,Dakota County,MN,Minneapolis-St. Paul-Bloomington,167,280400,0.005378272,0.017047515,0.064540623,0.054944612,0.02530373,2019-01,2019-Q1,280400,0,2019-01
1/31/2019,66,Ada County,ID,Boise City,168,303400,0.013021703,0.04837595,0.167821401,0.096744683,0.041465592,2019-01,2019-Q1,303400,0,2019-01
1/31/2019,2596,Waukesha County,WI,Milwaukee-Waukesha-West Allis,169,287200,0.007012623,0.014482515,0.049707602,0.044695505,0.017650669,2019-01,2019-Q1,287200,0,2019-01
1/31/2019,2507,Richland County,SC,Columbia,170,139400,0.004322767,0.013818182,0.048120301,0.041598778,0.004333967,2019-01,2019-Q1,139400,0,2019-01
1/31/2019,1981,Pulaski County,AR,Little Rock-North Little Rock-Conway,171,132700,-0.001504891,0.004542014,0.039154268,0.02151817,0.009106097,2018-12,2018-Q4,132900,-0.001504891,2018-11
1/31/2019,2528,Sarasota County,FL,North Port-Sarasota-Bradenton,172,260000,0.002699576,0.006581494,0.059063136,0.087542548,0.038441894,2006-04,2006-Q2,304800,-0.146981627,2005-05
1/31/2019,2661,Clackamas County,OR,Portland-Vancouver-Hillsboro,173,434300,0.000691244,0.000921871,0.05106486,0.090437043,0.035500009,2019-01,2019-Q1,434300,0,2019-01
1/31/2019,685,Pinal County,AZ,Phoenix-Mesa-Scottsdale,174,214100,0.008953817,0.031310212,0.12447479,0.077078196,0.044143494,2006-06,2006-Q2,241700,-0.114191146,2005-09
1/31/2019,730,Stark County,OH,Canton-Massillon,175,127700,0.003142184,0.015910899,0.08220339,0.062516886,0.0192808,2019-01,2019-Q1,127700,0,2019-01
1/31/2019,1290,Orange County,NY,New York-Newark-Jersey City,176,253200,0.002375297,0.014423077,0.075615973,0.035376767,-0.004507083,2006-11,2006-Q4,307200,-0.17578125,2004-05
1/31/2019,904,Butler County,OH,Cincinnati,177,174500,0.009253904,0.025264395,0.090625,0.057893458,0.022711797,2019-01,2019-Q1,174500,0,2019-01
1/31/2019,1201,Mercer County,NJ,Trenton,178,241500,0.003740648,0.018128162,0.065754634,0.030912194,-0.005619445,2006-09,2006-Q3,287800,-0.160875608,2004-11
1/31/2019,3200,Westmoreland County,PA,Pittsburgh,179,128300,-0.00155642,0.00156128,0.028869286,0.027547074,0.014406882,2018-11,2018-Q4,128600,-0.002332815,2018-11
1/31/2019,3223,Saint Charles County,MO,St. Louis,180,230100,0.001741402,0.008768084,0.06232687,0.057483194,0.019602145,2019-01,2019-Q1,230100,0,2019-01
1/31/2019,367,Allen County,IN,Fort Wayne,181,135900,0.00592154,0.01874063,0.0872,0.055572677,0.025256071,2019-01,2019-Q1,135900,0,2019-01
1/31/2019,231,Lane County,OR,Eugene,182,291800,0.006206897,0.019923104,0.083147736,0.084397457,0.029115495,2019-01,2019-Q1,291800,0,2019-01
1/31/2019,1712,Forsyth County,NC,Winston-Salem,183,143900,0,0.010533708,0.044267054,0.04350904,0.010132513,2019-01,2019-Q1,143900,0,2019-01
1/31/2019,2897,Charleston County,SC,Charleston-North Charleston,184,333500,0.001802343,0.009993943,0.057387445,0.076023117,0.035317668,2019-01,2019-Q1,333500,0,2019-01
1/31/2019,1146,Lehigh County,PA,Allentown-Bethlehem-Easton,185,200600,0.00450676,0.018274112,0.077915099,0.038966834,0.003817738,2007-07,2007-Q3,212200,-0.05466541,2006-04
1/31/2019,1325,Placer County,CA,Sacramento--Roseville--Arden-Arcade,186,497900,0.008915907,0.024064171,0.073291658,0.059806285,0.036737365,2006-01,2006-Q1,510600,-0.024872699,2005-07
1/31/2019,2869,Washtenaw County,MI,Ann Arbor,187,286600,0.008799718,0.023205998,0.092642013,0.075359751,0.05074741,2019-01,2019-Q1,286600,0,2019-01
1/31/2019,1953,Orleans Parish,LA,New Orleans-Metairie,188,181300,-0.002750275,-0.006030702,-0.010911075,0.049340869,0.041437201,2018-04,2018-Q2,189200,-0.041754757,2017-06
1/31/2019,1272,Nueces County,TX,Corpus Christi,189,149800,0.004021448,0.008754209,0.037396122,0.04799375,0.021665084,2019-01,2019-Q1,149800,0,2019-01
1/31/2019,2323,Hamilton County,TN,Chattanooga,190,170500,0.004714202,0.017303103,0.062967581,0.05968001,0.025768345,2019-01,2019-Q1,170500,0,2019-01
1/31/2019,1894,Madison County,AL,Huntsville,191,163800,-0.009673519,-0.016216216,0.068493151,0.031604378,,2018-11,2018-Q4,166800,-0.017985612,2018-06
1/31/2019,1161,Marion County,FL,Ocala,192,151000,0.005326232,0.018893387,0.10866373,0.090533098,0.013769258,2006-09,2006-Q3,183900,-0.178901577,2005-08
1/31/2019,373,Anoka County,MN,Minneapolis-St. Paul-Bloomington,193,249100,0.006058158,0.015077425,0.064529915,0.063034922,0.027778137,2019-01,2019-Q1,249100,0,2019-01
1/31/2019,2552,Somerset County,NJ,New York-Newark-Jersey City,194,406100,0.002716049,0.00844301,0.034649682,0.027608896,0.004777182,2006-06,2006-Q2,440100,-0.077255169,2005-04
1/31/2019,1916,Manatee County,FL,North Port-Sarasota-Bradenton,195,259800,0.004252029,0.016431925,0.053100932,0.081737565,0.033537473,2006-06,2006-Q2,313000,-0.169968051,2005-05
1/31/2019,1638,Collier County,FL,Naples-Immokalee-Marco Island,196,336700,-0.000593648,-0.003256365,0.029348823,0.067576209,0.024351287,2006-07,2006-Q3,452200,-0.255417957,2005-02
1/31/2019,1893,Luzerne County,PA,Scranton--Wilkes-Barre--Hazleton,197,103700,0.000965251,0.012695313,0.11987041,0.039838624,0.002740968,2019-01,2019-Q1,103700,0,2019-01
1/31/2019,2912,Cumberland County,NC,Fayetteville,198,110300,0.00181653,0.006386861,0.051477598,0.018986335,0.003229805,2010-07,2010-Q3,110700,-0.003613369,2010-07
1/31/2019,3269,Saint Louis City,MO,St. Louis,199,119700,0.003352892,0.002512563,0.01097973,0.049526139,-0.002390978,2008-04,2008-Q2,128400,-0.067757009,2005-12
1/31/2019,3158,Chesterfield County,VA,Richmond,200,236100,0.005536627,0.015047291,0.031905594,0.051700266,0.010254698,2019-01,2019-Q1,236100,0,2019-01
1/31/2019,1171,Marion County,OR,Salem,201,273700,0.00736106,0.024326347,0.116687067,0.114745004,0.039608167,2019-01,2019-Q1,273700,0,2019-01
1/31/2019,2151,Brazoria County,TX,Houston-The Woodlands-Sugar Land,202,222600,0.005874379,0.014123007,0.081107334,0.079143475,0.039848378,2019-01,2019-Q1,222600,0,2019-01
1/31/2019,1887,Loudoun County,VA,Washington-Arlington-Alexandria,203,497800,0.002618328,0.010351126,0.032994397,0.025973136,0.023842362,2005-12,2005-Q4,553500,-0.10063234,2005-02
1/31/2019,2515,Rockland County,NY,New York-Newark-Jersey City,204,454500,0.001984127,0.005976096,0.032954545,0.037988258,0.0053231,2006-05,2006-Q2,506400,-0.102488152,2004-11
1/31/2019,98,Bell County,TX,Killeen-Temple,205,138100,0.002904866,0.014695077,0.061491161,0.029010735,0.012141486,2019-01,2019-Q1,138100,0,2019-01
1/31/2019,1922,McHenry County,IL,Chicago-Naperville-Elgin,206,215500,0.006069094,0.011262318,0.06630381,0.053962001,0.001875347,2007-03,2007-Q1,248300,-0.132098268,2004-05
1/31/2019,1771,Henrico County,VA,Richmond,207,235900,0.00297619,0.016372253,0.060701439,0.054877524,0.01295912,2019-01,2019-Q1,235900,0,2019-01
1/31/2019,470,Davis County,UT,Ogden-Clearfield,208,337700,0.001185888,0.002077151,0.153346995,0.076494077,0.03248405,2018-11,2018-Q4,337900,-0.000591891,2018-11
1/31/2019,823,Albany County,NY,Albany-Schenectady-Troy,209,225000,-0.005744587,-0.014454665,0.008064516,0.028401576,0.011797362,2018-10,2018-Q4,228300,-0.014454665,2018-06
1/31/2019,1150,Lorain County,OH,Cleveland-Elyria,210,139900,0.002867384,0.009379509,0.051089406,0.047178534,0.012793022,2019-01,2019-Q1,139900,0,2019-01
1/31/2019,1849,Larimer County,CO,Fort Collins,211,379000,0.00557177,0.017176597,0.058659218,0.091175547,0.05489459,2019-01,2019-Q1,379000,0,2019-01
1/31/2019,3112,Northampton County,PA,Allentown-Bethlehem-Easton,212,208400,0.001441615,0.006763285,0.05465587,0.033785892,0.001013302,2007-03,2007-Q1,229400,-0.091543156,2005-11
1/31/2019,2259,Escambia County,FL,Pensacola-Ferry Pass-Brent,213,150100,0.009414929,0.030199039,0.101247249,0.09952919,0.020360441,2019-01,2019-Q1,150100,0,2019-01
1/31/2019,2255,Dutchess County,NY,New York-Newark-Jersey City,214,274500,0.002922908,0.008820287,0.068509148,0.034840324,-0.003816641,2006-05,2006-Q2,340600,-0.194069289,2004-05
1/31/2019,219,Lake County,FL,Orlando-Kissimmee-Sanford,215,217000,0.005560704,0.019257868,0.1043257,0.086380887,0.029661494,2006-06,2006-Q2,244200,-0.111384111,2005-10
1/31/2019,1701,Fayette County,KY,Lexington-Fayette,216,181300,0.004432133,0.014549524,0.050405562,0.053815833,0.024086303,2019-01,2019-Q1,181300,0,2019-01
1/31/2019,2877,Winnebago County,IL,Rockford,217,107900,-0.005529954,-0.008272059,0.045542636,0.044962512,-0.008992013,2007-08,2007-Q3,125100,-0.137490008,2005-03
1/31/2019,3013,Rockingham County,NH,Boston-Cambridge-Newton,218,344600,0.002910361,0.007307805,0.05221374,0.056984017,0.02707947,2019-01,2019-Q1,344600,0,2019-01
1/31/2019,1549,Boulder County,CO,Boulder,219,535600,0.004689552,0.010947527,0.054953713,0.089127384,0.055694482,2019-01,2019-Q1,535600,0,2019-01
1/31/2019,2616,Anchorage Borough,AK,Anchorage,220,333500,-0.01214455,-0.01535282,-0.017094017,0.00641862,0.010406755,2016-08,2016-Q3,341300,-0.022853794,2015-06
1/31/2019,2702,Galveston County,TX,Houston-The Woodlands-Sugar Land,221,216000,0.006993007,0.022243256,0.107124552,0.079861893,0.03790094,2019-01,2019-Q1,216000,0,2019-01
1/31/2019,2929,Gloucester County,NJ,Philadelphia-Camden-Wilmington,222,197600,0.00508647,0.012295082,0.027027027,0.025882146,-0.008817947,2006-10,2006-Q4,238000,-0.169747899,2005-03
1/31/2019,1101,Howard County,MD,Baltimore-Columbia-Towson,223,443900,0.002484192,-0.002920036,0.025883984,0.016859974,0.009388007,2006-06,2006-Q2,489500,-0.093156282,2005-06
1/31/2019,1670,Douglas County,CO,Denver-Aurora-Lakewood,224,483300,-0.001446281,0.001865672,0.029612271,0.068815421,0.044300871,2018-11,2018-Q4,484100,-0.001652551,2018-11
1/31/2019,2775,Lancaster County,NE,Lincoln,225,182500,0.004402862,0.008844666,0.066627703,0.055813347,0.03284703,2019-01,2019-Q1,182500,0,2019-01
1/31/2019,3141,Spartanburg County,SC,Spartanburg,226,142300,0.003526093,0.020071685,0.082129278,0.063900175,0.027111761,2019-01,2019-Q1,142300,0,2019-01
1/31/2019,2911,Cumberland County,ME,Portland-South Portland,227,300100,0.009078682,0.013851351,0.076012908,0.06523085,0.031254956,2019-01,2019-Q1,300100,0,2019-01
1/31/2019,1110,Ingham County,MI,Lansing-East Lansing,228,131100,0.004597701,0.010015408,0.072831424,0.073170219,0.017888095,2006-05,2006-Q2,136700,-0.040965618,2004-07
1/31/2019,159,Erie County,PA,Erie,229,121100,-0.00247117,-0.00247117,0.035928144,0.021652141,0.016815195,2018-08,2018-Q3,121900,-0.006562756,2018-05
1/31/2019,1891,Lubbock County,TX,Lubbock,230,134800,-0.00295858,0.002230483,0.034535687,0.056933831,0.033562185,2018-12,2018-Q4,135200,-0.00295858,2018-12
1/31/2019,3131,Saint Lucie County,FL,Port St. Lucie,231,214900,0.003736572,0.013679245,0.096428571,0.125480282,0.049785322,2006-06,2006-Q2,245900,-0.126067507,2005-09
1/31/2019,232,Leon County,FL,Tallahassee,232,184100,0.006010929,0.024485253,0.097139452,0.04775382,0.00794062,2006-10,2006-Q4,193800,-0.0500516,2006-01
1/31/2019,1057,Greene County,MO,Springfield,233,142400,0.008498584,0.027417027,0.094542659,0.051653021,0.020981007,2019-01,2019-Q1,142400,0,2019-01
1/31/2019,2318,Hamilton County,IN,Indianapolis-Carmel-Anderson,234,267000,0.002628614,0.00678733,0.070140281,0.051412519,0.030193617,2019-01,2019-Q1,267000,0,2019-01
1/31/2019,2133,Atlantic County,NJ,Atlantic City-Hammonton,235,185700,0.005414185,0.02032967,0.079651163,0.008846044,-0.02385026,2006-09,2006-Q3,283400,-0.344742414,2004-03
1/31/2019,2987,New London County,CT,Norwich-New London,236,233200,0,-0.003418803,0.014354067,0.024022949,-0.003160484,2006-04,2006-Q2,272400,-0.143906021,2004-08
1/31/2019,3122,Saint Clair County,IL,St. Louis,237,96000,-0.007238883,-0.022403259,0.023454158,0.032279889,-0.006916912,2007-10,2007-Q4,108000,-0.111111111,2005-04
1/31/2019,3261,San Luis Obispo County,CA,San Luis Obispo-Paso Robles-Arroyo Grande,238,612100,0.006577865,0.007406188,0.050995879,0.068544136,0.032140966,2019-01,2019-Q1,612100,0,2019-01
1/31/2019,563,Horry County,SC,Myrtle Beach-Conway-North Myrtle Beach,239,175300,0.003434459,0.01037464,0.052220888,0.035840569,0.003192838,2006-11,2006-Q4,214000,-0.180841121,2005-08
1/31/2019,1900,Madison County,IL,St. Louis,240,117500,0.005993151,0.018197574,0.041666667,0.036327135,0.002677303,2007-07,2007-Q3,118600,-0.009274874,2007-03
1/31/2019,1957,Osceola County,FL,Orlando-Kissimmee-Sanford,241,215800,0.002788104,0.02226433,0.115245478,0.09133412,0.031862845,2006-08,2006-Q3,259700,-0.169041201,2005-08
1/31/2019,1650,Dauphin County,PA,Harrisburg-Carlisle,242,161500,0.001861042,0.014447236,0.066006601,0.030757758,0.005421365,2019-01,2019-Q1,161500,0,2019-01
1/31/2019,999,Durham County,NC,Durham-Chapel Hill,243,228100,0.006175562,0.025168539,0.11105699,0.077020851,0.034047557,2019-01,2019-Q1,228100,0,2019-01
1/31/2019,1608,Chatham County,GA,Savannah,244,168000,0.002386635,0.014492754,0.056603774,0.05165483,0.012414328,2019-01,2019-Q1,168000,0,2019-01
1/31/2019,1300,Ottawa County,MI,Grand Rapids-Wyoming,245,212100,0.00760095,0.024142926,0.098394614,0.08601222,0.042490955,2019-01,2019-Q1,212100,0,2019-01
1/31/2019,3016,Rutherford County,TN,Nashville-Davidson--Murfreesboro--Franklin,246,230000,0.004805592,0.019503546,0.081843838,0.103439441,0.04772221,2019-01,2019-Q1,230000,0,2019-01
1/31/2019,2779,Lexington County,SC,Columbia,247,144600,0.003469813,0.012605042,0.067158672,0.03921539,0.012824012,2019-01,2019-Q1,144600,0,2019-01
1/31/2019,3025,Santa Cruz County,CA,Santa Cruz-Watsonville,248,829600,0,-0.00396206,0.020167241,0.068699875,0.036995377,2018-09,2018-Q3,834600,-0.005990894,2018-07
1/31/2019,1622,Clayton County,GA,Atlanta-Sandy Springs-Roswell,249,116900,0.013876843,0.059836809,0.26927253,0.163184037,0.031293154,2006-04,2006-Q2,127700,-0.084573218,2002-03
1/31/2019,1196,Merced County,CA,Merced,250,263400,0.003428571,0.019349845,0.081280788,0.107482265,0.068808036,2006-01,2006-Q1,348900,-0.24505589,2004-12
1/31/2019,2668,Cleveland County,OK,Oklahoma City,251,160200,0.00313087,0.006281407,0.021683673,0.045574294,0.024304774,2019-01,2019-Q1,160200,0,2019-01
1/31/2019,329,Weld County,CO,Greeley,252,326000,0.006794317,0.022905554,0.09139605,0.110764814,0.065842988,2019-01,2019-Q1,326000,0,2019-01
1/31/2019,625,Marin County,CA,San Francisco-Oakland-Hayward,253,1163500,0.004402624,0.007097724,0.08373696,0.070118555,0.044334209,2019-01,2019-Q1,1163500,0,2019-01
1/31/2019,2754,Jefferson County,TX,Beaumont-Port Arthur,254,103900,0.013658537,0.047379032,0.105319149,0.05956399,0.021003686,2019-01,2019-Q1,103900,0,2019-01
1/31/2019,2575,Thurston County,WA,Olympia-Tumwater,255,319100,0.00757815,0.02637504,0.107986111,0.073912079,0.022117628,2019-01,2019-Q1,319100,0,2019-01
1/31/2019,1138,Kitsap County,WA,Bremerton-Silverdale,256,366900,0.005205479,0.020584145,0.086145648,0.084471771,0.030836779,2019-01,2019-Q1,366900,0,2019-01
1/31/2019,2761,Kalamazoo County,MI,Kalamazoo-Portage,257,158800,0.00315856,0.010178117,0.098201936,0.069099205,0.028927127,2019-01,2019-Q1,158800,0,2019-01
1/31/2019,328,Webb County,TX,Laredo,258,143000,0.004919185,0.023622047,0.083333333,0.047847115,0.018799051,2019-01,2019-Q1,143000,0,2019-01
1/31/2019,410,Brown County,WI,Green Bay,259,176600,0.004550626,0.022582513,0.069007264,0.060588618,0.023204306,2019-01,2019-Q1,176600,0,2019-01
1/31/2019,1509,Alachua County,FL,Gainesville,260,181500,0.006655574,0.012834821,0.064516129,0.073350197,0.007280482,2007-04,2007-Q2,192500,-0.057142857,2006-02
1/31/2019,1761,Harford County,MD,Baltimore-Columbia-Towson,261,278000,0.001440922,0.005424955,0.04197901,0.031297941,0.002037026,2006-09,2006-Q3,304400,-0.086727989,2005-08
1/31/2019,1503,Yakima County,WA,Yakima,262,210100,0.007190796,0.046836074,0.118743344,0.084885179,0.038427563,2019-01,2019-Q1,210100,0,2019-01
1/31/2019,3173,Norfolk City,VA,Virginia Beach-Norfolk-Newport News,263,188900,0.005857295,0.019978402,0.043070127,0.046082949,-0.000580461,2007-08,2007-Q3,200200,-0.056443556,2006-05
1/31/2019,2399,Mahoning County,OH,Youngstown-Warren-Boardman,264,85400,0,0.003525264,0.066167291,0.051301406,0.011463674,2005-10,2005-Q4,86100,-0.008130081,2005-05
1/31/2019,2156,Buncombe County,NC,Asheville,265,281200,-0.000355492,0.002853067,0.030791789,0.076402,0.032060046,2018-11,2018-Q4,281500,-0.001065719,2018-11
1/31/2019,3061,Washington County,MN,Minneapolis-St. Paul-Bloomington,266,298600,0.006743088,0.023303633,0.06566738,0.050864634,0.025779182,2019-01,2019-Q1,298600,0,2019-01
1/31/2019,2914,Cumberland County,PA,Harrisburg-Carlisle,267,199800,0.003012048,0.007056452,0.044432828,0.025458091,0.009097805,2019-01,2019-Q1,199800,0,2019-01
1/31/2019,2429,McLennan County,TX,Waco,268,148400,0.006784261,0.024861878,0.079272727,0.089886611,0.044192961,2019-01,2019-Q1,148400,0,2019-01
1/31/2019,1283,Oneida County,NY,Utica-Rome,269,128400,0.00234192,0.007058824,0.079899075,0.039479362,0.022088572,2019-01,2019-Q1,128400,0,2019-01
1/31/2019,3225,Saint Tammany Parish,LA,New Orleans-Metairie,270,188200,-0.006335797,-0.017745303,-0.004232804,0.032483336,0.005813976,2018-10,2018-Q4,191600,-0.017745303,2018-08
1/31/2019,2699,Frederick County,MD,Washington-Arlington-Alexandria,271,320300,0.009136736,0.022669221,0.056746948,0.041080443,0.013176392,2006-06,2006-Q2,366600,-0.12629569,2005-03
1/31/2019,802,Weber County,UT,Ogden-Clearfield,272,271400,0.010800745,0.035877863,0.172860847,0.100546573,0.039630955,2019-01,2019-Q1,271400,0,2019-01
